time,"Abs. Drosselklappenstellung (%)","Absolutdruck Einlasskanal (kPa)","Berechneter Boost (bar)","Berechneter Kraftstoffmengenfluss (L/h)","Berechneter momentaner Kraftstoffverbrauch (L/100km)","Durchschnittsgeschwindigkeit (km/h)","Durchschnittsgeschwindigkeit (GPS) (km/h)","Durchschnittsverbrauch (L/100km)","Durchschnittsverbrauch (gesamt) (L/100km)","Fahrzeugbeschleunigung (m_sec2)","Geschwindigkeit (km/h)","Geschwindigkeit (GPS) (km/h)","Kraftstoffkosten (€)","Kraftstoffkosten (gesamt) (€)","Kühlmitteltemperatur (℃)","Lufteintrittstemperatur (℃)","Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch) (kW)","Motordrehzahl (rpm)","Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung) ()","verbrauchte Kraftstoffmenge (L)","verbrauchte Kraftstoffmenge (gesamt) (L)","zurückgelegte Strecke (km)","zurückgelegte Strecke (gesamt) (km)",
12:42:59.652,,,,,,,63.0102129207314,,,,,0,,,,,,,,,,,,
12:42:59.736,,,,0.898798059111638,,,,7.02905753686041,6.60859914339141,,,,1.92227577905682,5.15,,,1.90215901419976,749,,1.44532013462919,3.90860356705301,,,
12:42:59.959,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:00.192,,30,-0.71325,,,,,,,,,,,,,,,,,,,,,
12:43:00.707,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:00.899,,,,,,66.529245941829,,,,-0.634811743081242,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:01.090,,,,0.869804573333843,,,,7.03064809332183,6.60915211626917,,,,1.92271075745114,5.15,,,1.84079904599977,749,,1.44564718605349,3.90893061847731,,,
12:43:01.396,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:01.595,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:02.057,,,,,,66.4600792692908,,,,-0.146686108795573,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:02.309,,,,0.901198053929025,,,,7.03213240341162,6.60966815153215,,,,1.92311668005446,5.15,,,1.90723821049936,751,,1.44595239101839,3.90923582344221,,,
12:43:02.504,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:02.707,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:03.166,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:03.363,,,,,,66.3822612819448,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:03.571,,,,0.898798059111638,,,,7.03366442377658,6.61020077374994,,,,1.92353565025425,5.15,,,1.90215901419976,749,,1.4462674062062,3.90955083863002,,,
12:43:03.864,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:04.073,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:04.527,,,,,,66.3130037421439,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:04.753,,,,0.892798072068169,,,,7.03509068597305,6.61069662808165,,,,1.92392569817468,5.15,,,1.88946102345076,744,,1.44656067531931,3.90984410774313,,,
12:43:05.057,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:05.293,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:05.751,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:05.977,,,,,,66.2270126239933,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:06.242,,,,0.89639806429425,,,,7.03689398182683,6.61132356193902,,,,1.92441885560355,5.15,,,1.89707981790016,747,,1.44693147037861,3.91021490280243,,,
12:43:06.445,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:06.638,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:07.156,,,,,,66.1572339865067,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:07.354,,,,0.897598061702944,,,,7.03824216325137,6.61179227070866,,,,1.92478755033745,5.15,,,1.89961941604996,748,,1.44720868446425,3.91049211688807,,,
12:43:07.586,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:07.835,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:08.216,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:08.461,,,,,,66.0801523086411,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:08.731,,,,0.903598048746413,,,,7.03992358719251,6.61237683457547,,,,1.92524737877098,5.15,,,1.91231740679896,753,,1.44755442012856,3.91083785255238,,,
12:43:08.928,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:09.168,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:09.680,,,,,,66.0083131318559,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:09.869,,,,0.895198066885556,,,,7.04129932815254,6.61285512469354,,,,1.9256236103656,5.15,,,1.89454021975036,746,,1.44783730102677,3.91112073345059,,,
12:43:10.150,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:10.366,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:10.767,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:11.100,,,,,,65.9248558838066,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:11.294,,,,0.893998069476863,,,,7.04302063439931,6.61345355404319,,,,1.92609434563689,5.15,,,1.89200062160056,745,,1.44819123732097,3.91147466974479,,,
12:43:11.481,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:11.705,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:12.142,,,,,,65.8636814344662,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:12.375,,,,0.899998056520331,,,,7.04433443897351,6.61391031135664,,,,1.92645363914077,5.15,,,1.90469861234956,750,,1.44846138281261,3.91174481523643,,,
12:43:12.634,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:12.814,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:13.318,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:13.559,,,,,,65.7807809547319,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:13.764,,,,0.890398077250781,,,,7.04600518271816,6.61449116214622,,,,1.92691054680108,5.15,,,1.88438182715116,742,,1.44880492240683,3.91208835483064,,,
12:43:13.971,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:14.233,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:14.627,,,,,,65.7184255564897,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:14.970,,,,0.898798059111638,,,,7.04746978133493,6.61500034451825,,,,1.92731107879733,5.15,,,1.90215901419976,749,,1.44910607428371,3.91238950670753,,,
12:43:15.162,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:15.379,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:15.820,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:16.009,,,,,,65.6378775141739,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:16.200,,,,0.898798059111638,,,,7.0489632305987,6.61551955710656,,,,1.9277195007418,5.15,,,1.90215901419976,749,,1.44941315845248,3.9126965908763,,,
12:43:16.446,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:16.703,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:17.080,,,,,,65.5755744244602,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:17.310,,,,0.908398038381188,,,,7.05032557597477,6.61599319011575,,,,1.92809206897096,5.15,,,1.92247579939816,757,,1.44969328494057,3.91297671736439,,,
12:43:17.568,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:17.755,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:18.215,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:18.586,,,,,,65.4881999842443,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:18.969,,,,0.902398051337719,,,,7.05234739295099,6.61669609502908,,,,1.9286449865965,5.15,,,1.90977780864916,752,,1.45010901247857,3.91339244490239,,,
12:43:19.256,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:19.526,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:19.569,,,,,,,61.9267536255216,,,,,0,,,,,,,,,,,,
12:43:19.582,,,,,,,61.9260750294275,,,,,0,,,,,,,,,,,,
12:43:19.650,,,,,,,61.9224236005547,,,,,0,,,,,,,,,,,,
12:43:19.959,,,,,,65.408778944272,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:20.160,,,,0.898798059111638,,,,7.05379382569799,6.61719896185462,,,,1.92904055067049,5.15,,,1.90215901419976,749,,1.45040642907556,3.91368986149938,,,
12:43:20.448,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:20.698,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:21.088,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:21.325,,,,,,65.3299294311603,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:21.545,,,,0.891598074659475,,,,7.05546179590698,6.61777884839676,,,,1.92949669983645,5.15,,,1.88692142530096,743,,1.45074939837327,3.91403283079709,,,
12:43:21.735,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:21.974,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:22.412,,,,,,65.2673284864537,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:22.603,,,,0.890398077250781,,,,7.05673442865354,6.61822129191214,,,,1.92984473384976,5.15,,,1.88438182715116,742,,1.45101107808253,3.91429451050635,,,
12:43:22.855,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:23.112,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:23.503,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:23.738,,,,,,65.1910759788083,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:23.959,,,,0.89639806429425,,,,7.0583770324086,6.61879235955261,,,,1.93029394590933,5.15,,,1.89707981790016,747,,1.45134883151077,3.91463226393459,,,
12:43:24.140,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:24.352,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:24.789,,,,,,65.1307717832924,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:24.991,,,,0.898798059111638,,,,7.05962970615836,6.61922786412293,,,,1.93063652162387,5.15,,,1.90215901419976,749,,1.45160640723599,3.91488983965981,,,
12:43:25.242,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:25.494,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:25.892,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:26.125,,,,,,65.0543070149119,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:26.359,,,,0.902398051337719,,,,7.06129706654471,6.61980753865412,,,,1.93109250401821,5.15,,,1.90977780864916,752,,1.45194925114151,3.91523268356533,,,
12:43:26.552,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:26.775,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:27.235,,,,,,64.9909266494082,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:27.425,,,,0.901198053929025,,,,7.0625950649301,6.62025880078779,,,,1.93144747491501,5.15,,,1.90723821049936,751,,1.45221614655264,3.91549957897646,,,
12:43:27.663,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:27.904,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:28.299,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:28.528,,,,,,64.9172298722934,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:28.766,,,,0.892798072068169,,,,7.06421300255558,6.62082129300137,,,,1.93188994138981,5.15,,,1.88946102345076,744,,1.45254882811264,3.91583226053646,,,
12:43:28.956,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:29.192,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:29.650,,,,,,64.8533988666015,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:29.850,,,,0.898798059111638,,,,7.06552954334163,6.62127900158627,,,,1.93224998318088,5.15,,,1.90215901419976,749,,1.45281953622623,3.91610296865005,,,
12:43:30.105,4.70588235294118,,,,,,,,,,,,,,,,,,1,,,,,
12:43:30.355,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:30.766,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:31.021,,,,,,64.7756399193812,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:31.219,,,,0.89639806429425,,,,7.06718624974847,6.62185497215482,,,,1.93270305197171,5.15,,,1.89707981790016,747,,1.45316018945241,3.91644362187623,,,
12:43:31.419,5.09803921568627,,,,,,,,,,,,,,,,,,1,,,,,
12:43:31.704,,31,-0.70325,,,,,,,,,,,,,,,,,,,,,
12:43:32.185,,,,,,64.7097232717479,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:32.370,,,,0.89639806429425,,,,7.06858042229535,6.62233967019859,,,,1.93308432415573,5.15,,,1.89707981790016,747,,1.45344686026747,3.91673029269129,,,
12:43:32.621,4.70588235294118,,,,,,,,,,,,,,,,,,1,,,,,
12:43:32.808,,44,-0.57325,,,,,,,,,,,,,,,,,,,,,
12:43:33.255,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:33.510,,,,,,64.6348490943645,,,,0,0,,,,,,,,,,,20.5620757413056,59.1442071495834,
12:43:33.726,,,,3.28478553347513,,,,7.07459734789606,6.62443151462248,,,,1.93472980653882,5.15,,,6.95171106442789,1800,,1.45468406506678,3.9179674974906,,,
12:43:33.925,9.41176470588235,,,,,,,,,,,,,,,,,,1,,,,,
12:43:34.158,,43,-0.58325,,,,,,,,,,,,,,,,,,,,,
12:43:34.576,,,,,109.492851115838,64.5775151128258,,,,0.169170635680453,3,,,,,,,,,,,20.5629643529722,59.14509576125,
12:43:34.791,,,,2.04913382389401,,,,7.07724008797439,6.62535707898131,,,,1.9355361740977,5.15,,,4.3366564212145,1149,,1.45529035646443,3.91857378888825,,,
12:43:35.044,9.41176470588235,,,,,,,,,,,,,,,,,,1,,,,,
12:43:35.226,,47,-0.54325,,,,,,,,,,,,,,,,,,,,,
12:43:35.628,,,,,,,61.1617048232783,,,,,6.00916056632996,,,,,,,,,,,,
12:43:35.654,,,,,,,61.1604673188117,,,,,6.00916056632996,,,,,,,,,,,,
12:43:35.656,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:35.905,,,,,20.4913382389401,64.5143305095156,,,,0.568723902539741,10,,,,,,,,,,,20.5666550251945,59.1487864334723,
12:43:36.097,,,,2.01947951005014,,,,7.07953268078027,6.62618243348754,,,,1.93651067492313,5.15,,,4.27389791854953,1036,,1.45602306385198,3.9193064962758,,,
12:43:36.293,6.27450980392157,,,,,,,,,,,,,,,,,,1,,,,,
12:43:36.551,,,,,,,61.1205188329531,,,,,8.77602052688599,,,,,,,,,,,,
12:43:36.553,,,,,,,61.1203896751141,,,,,8.77602052688599,,,,,,,,,,,,
12:43:36.566,,29,-0.72325,,,,,,,,,,,,,,,,,,,,,
12:43:36.945,,,,,18.3589046368194,64.465879657047,,,,0.641893943981094,11,,,,,,,,,,,20.56983281275,59.1519642210278,
12:43:37.158,,,,0.921636719470648,,,,7.07975871268036,6.626285390156,,,,1.93687172589012,5.15,,,1.95049330156691,821,,1.45629453074445,3.91957796316827,,,
12:43:37.431,5.88235294117647,,,,,,,,,,,,,,,,,,1,,,,,
12:43:37.532,,,,,,,61.078290407623,,,,,10.5389099121094,,,,,,,,,,,,
12:43:37.535,,,,,,,61.0781653782818,,,,,10.5389099121094,,,,,,,,,,,,
12:43:37.634,,30,-0.71325,,,,,,,,,,,,,,,,,,,,,
12:43:38.062,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:38.312,,,,,7.68030599558874,64.4034849700627,,,,0.69404905337435,12,,,,,,,,,,,20.5743917724167,59.1565231806945,
12:43:38.545,,,,,,,61.0355493556515,,,,,11.4001247406006,,,,,,,,,,,,
12:43:38.550,,,,0.857030407370329,,,,7.07980132061262,6.62633515641541,,,,1.93731266034739,5.15,,,1.81376461408255,738,,1.45662606041157,3.91990949283539,,,
12:43:38.557,,,,,,,61.0350714262816,,,,,11.4001247406006,,,,,,,,,,,,
12:43:38.906,5.88235294117647,,,,,,,,,,,,,,,,,,1,,,,,
12:43:39.243,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:39.348,,,,,,,60.9940895582342,,,,,0,,,,,,,,,,,,
12:43:39.352,,,,,,,60.993875630555,,,,,0,,,,,,,,,,,,
12:43:39.632,,,,,,,60.9821405974219,,,,,11.5776440620422,,,,,,,,,,,,
12:43:39.635,,,,,,,60.9819959535397,,,,,11.5776440620422,,,,,,,,,,,,
12:43:39.821,,,,,7.79118552154844,64.3335407012126,,,,,11,,,,,,,,,,,20.5790003061389,59.1611317144167,
12:43:40.008,,,,0.956785030667227,,,,7.08009799268432,6.6264736769022,,,,1.93782780549396,5.15,,,2.02487895059974,749,,1.45701338758944,3.92029682001326,,,
12:43:40.200,5.88235294117647,,,,,,,,,,,,,,,,,,1,,,,,
12:43:40.388,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:40.581,,,,,,,60.9425995716744,,,,,11.8766721725464,,,,,,,,,,,,
12:43:40.593,,,,,,,60.9421206607361,,,,,11.8766721725464,,,,,,,,,,,,
12:43:40.825,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:41.028,,,,,9.56785030667227,64.2766296498043,,,,,10,,,,,,,,,,,20.5823543739167,59.1644857821945,
12:43:41.355,,,,0.963172113648984,,,,7.08069595422798,6.62670741413344,,,,1.93830733147358,5.15,,,2.03839616655835,754,,1.45737393343878,3.9206573658626,,,
12:43:41.557,5.88235294117647,,,,,,,,,,,,,,,,,,1,,,,,
12:43:41.592,,,,,,,60.8999878489208,,,,,11.1595790863037,,,,,,,,,,,,
12:43:41.620,,,,,,,60.8988046461875,,,,,11.1595790863037,,,,,,,,,,,,
12:43:41.767,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:42.309,,,,,12.0396514206123,64.2141558599473,,,,-0.155343133968938,8,,,,,,,,,,,20.5852013434722,59.16733275175,
12:43:42.518,,,,0.94145603151101,,,,7.08119436213095,6.62690266239035,,,,1.93871189556646,5.15,,,1.99243763229908,737,,1.45767811696726,3.92096154939108,,,
12:43:42.575,,,,,,,60.8574829453135,,,,,9.78701934814453,,,,,,,,,,,,
12:43:42.584,,,,,,,60.85707964008,,,,,9.78701934814453,,,,,,,,,,,,
12:43:42.726,5.88235294117647,,,,,,,,,,,,,,,,,,1,,,,,
12:43:42.973,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:43.369,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:43.584,,,,,,,60.8126120714545,,,,,8.26710290908814,,,,,,,,,,,,
12:43:43.594,,,,,,,60.8121596520396,,,,,8.26710290908814,,,,,,,,,,,,
12:43:43.618,,,,,15.6909338585168,64.1482021820235,,,,-0.314147355353316,6,,,,,,,,,,,20.5873829554722,59.16951436375,
12:43:43.939,,,,0.954230197474525,,,,7.08227239634233,6.62729450254016,,,,1.93921253844565,5.15,,,2.0194720642163,747,,1.4580545401847,3.92133797260852,,,
12:43:44.126,5.88235294117647,,,,,,,,,,,,,,,,,,1,,,,,
12:43:44.314,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:44.580,,,,,,,60.7672926055593,,,,,6.96719970703125,,,,,,,,,,,,
12:43:44.595,,,,,,,60.7665984522607,,,,,6.96719970703125,,,,,,,,,,,,
12:43:44.813,,,,,19.0846039494905,64.0871044954555,,,,-0.333849792285002,5,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:45.012,,,,0.956785030667227,,,,7.08308775455031,6.62759097084238,,,,1.93959210544684,5.15,,,2.02487895059974,749,,1.4583399289074,3.92162336133121,,,
12:43:45.253,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:45.503,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:45.579,,,,,,,60.7206564854529,,,,,5.43459362983704,,,,,,,,,,,,
12:43:45.591,,,,,,,60.7200655035278,,,,,5.43459362983704,,,,,,,,,,,,
12:43:45.881,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:46.181,,,,,,64.0113821759261,,,,-0.539072194135267,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:46.373,,,,0.958062447263579,,,,7.08484733106055,6.62820322834629,,,,1.94007393778133,5.15,,,2.02758239379147,750,,1.45870220885814,3.92198564128196,,,
12:43:46.561,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:46.785,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:47.239,,,,,,63.9529497758716,,,,-0.450775761306788,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:47.423,,,,0.960617280456281,,,,7.08620775251259,6.62867659693109,,,,1.94044646778518,5.15,,,2.03298928017491,752,,1.4589823066054,3.92226573902921,,,
12:43:47.707,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:47.931,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:48.379,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:48.663,,,,,,63.8744821564122,,,,-0.330358082194954,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:48.852,,,,0.958062447263579,,,,7.08805377050693,6.62931893238101,,,,1.94095197075964,5.15,,,2.02758239379147,750,,1.45936238402981,3.92264581645363,,,
12:43:49.036,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:49.347,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:49.736,,,,,,63.8154790611121,,,,-0.282130853716407,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:49.954,,,,0.951675364281822,,,,7.08946954462454,6.62981156133025,,,,1.9413396582198,5.15,,,2.01406517783286,745,,1.45965387836075,3.92293731078457,,,
12:43:50.208,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:50.398,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:50.766,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:51.024,,,,,,63.7447867246801,,,,0,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:51.215,,,,0.952952780878173,,,,7.0910899871035,6.63037540613133,,,,1.94178339088957,5.15,,,2.01676862102458,746,,1.45998751194704,3.92327094437086,,,
12:43:51.417,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:51.672,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:52.148,,,,,,63.6832400445355,,,,0,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:52.371,,,,0.944010864703713,,,,7.09256260965006,6.63088781590682,,,,1.94218664539729,5.15,,,1.99784451868252,739,,1.46029071082503,3.92357414324885,,,
12:43:52.628,5.88235294117647,,,,,,,,,,,,,,,,,,1,,,,,
12:43:52.818,,34,-0.67325,,,,,,,,,,,,,,,,,,,,,
12:43:53.364,,,,,,,,,,,,,,,91,,,,,,,,,
12:43:53.552,,,,,,63.6065105840268,,,,0,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:53.782,,,,0.988410768825383,,,,7.09444466815705,6.63154269191647,,,,1.94270201749892,5.15,,,2.0918096502251,751,,1.46067820864581,3.92396164106963,,,
12:43:54.046,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:54.300,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:54.709,,,,,,63.5433850926723,,,,0,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:54.962,,,,0.958062447263579,,,,7.09596919461186,6.63207316203609,,,,1.94311948507504,5.15,,,2.02758239379147,750,,1.46099209404138,3.9242755264652,,,
12:43:55.142,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:55.328,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:55.781,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:55.984,,,,,,63.4740102372172,,,,0,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:56.181,,,,0.960617280456281,,,,7.09755001634131,6.63262322050787,,,,1.94355236822612,5.15,,,2.03298928017491,752,,1.46131757009482,3.92460100251864,,,
12:43:56.478,5.49019607843137,,,,,,,,,,,,,,,,,,1,,,,,
12:43:56.719,,33,-0.68325,,,,,,,,,,,,,,,,,,,,,
12:43:57.115,,,,,,63.4125974720582,,,,0,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:57.388,,,,2.10773738397987,,,,7.10097994266666,6.63381668843514,,,,1.94449159956892,5.15,,,4.46068126634123,1540,,1.46202375907438,3.9253071914982,,,
12:43:57.619,9.01960784313725,,,,,,,,,,,,,,,,,,1,,,,,
12:43:57.810,,38,-0.63325,,,,,,,,,,,,,,,,,,,,,
12:43:58.235,,,,,,,,,,,,,,,92,,,,,,,,,
12:43:58.665,,,,,,63.3286276463856,,,,0,0,,,,,,,,,,,20.5890422290834,59.1711736373611,
12:43:59.070,,,,3.12527435719046,,,,7.10807481540084,6.63628540124502,,,,1.94643441880557,5.15,,,6.61413176198105,1983,,1.46348452541772,3.92676795784154,,,
12:43:59.425,6.66666666666667,,,,,,,,,,,,,,,,,,1,,,,,
12:43:59.438,,,,,,,60.0183437562323,,,,,0,,,,,,,,,,,,
12:43:59.443,,,,,,,60.0181136886694,,,,,0,,,,,,,,,,,,
12:43:59.626,,,,,,,60.0091136976862,,,,,1.05965441465378,,,,,,,,,,,,
12:43:59.629,,,,,,,60.0089812257624,,,,,1.05965441465378,,,,,,,,,,,,
12:43:59.705,,35,-0.66325,,,,,,,,,,,,,,,,,,,,,
12:44:00.113,,,,,52.0879059531744,63.2577741588425,,,,0.308414650865424,6,,,,,,,,,,,20.5914560984167,59.1735875066945,
12:44:00.321,,,,1.48499679325855,,,,7.10974719423139,6.63688660787735,,,,1.9471206280374,5.15,,,3.14275271037677,1023,,1.46400047220857,3.92728390463239,,,
12:44:00.567,18.4313725490196,,,,,,,,,,,,,,,,,,1,,,,,
12:44:00.603,,,,,,,59.9636099075095,,,,,4.19050784111023,,,,,,,,,,,,
12:44:00.605,,,,,,,59.9635336894881,,,,,4.19050784111023,,,,,,,,,,,,
12:44:00.783,,75,-0.26325,,,,,,,,,,,,,,,,,,,,,
12:44:01.256,,,,,,,,,,,,,,,92,,,,,,,,,
12:44:01.528,,,,,14.8499679325855,63.1935336803038,,,,0.501017270476148,10,,,,,,,,,,,20.5953872748056,59.1775186830834,
12:44:01.572,,,,,,,59.9207538036807,,,,,6.87610502243042,,,,,,,,,,,,
12:44:01.581,,,,,,,59.9203625290443,,,,,6.87610502243042,,,,,,,,,,,,
12:44:01.718,,,,5.79192297663891,,,,7.11930274114595,6.64024361053851,,,,1.95010980117046,5.15,,,12.2576571988302,1862,,1.46624797080486,3.92953140322868,,,
12:44:01.915,7.84313725490196,,,,,,,,,,,,,,,,,,1,,,,,
12:44:02.175,,29,-0.72325,,,,,,,,,,,,,,,,,,,,,
