"SECONDS";"PID";"VALUE";"UNITS"
"44664.875968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44665.063968";"Absolutdruck Einlasskanal";"79";"kPa"
"44665.063968";"Berechneter Boost";"-0.22325";"bar"
"44665.467968";"Kühlmitteltemperatur";"45";"℃"
"44665.681968";"Berechneter momentaner Kraftstoffverbrauch";"12.1765953661042";"L/100km"
"44665.681968";"Durchschnittsgeschwindigkeit";"3.10786231876095";"km/h"
"44665.681968";"Geschwindigkeit";"13";"km/h"
"44665.681968";"zurückgelegte Strecke";"0.0174021693611111";"km"
"44665.681968";"zurückgelegte Strecke (gesamt)";"38.5995335776389";"km"
"44665.723968";"Durchschnittsgeschwindigkeit (GPS)";"2.67304108410661";"km/h"
"44665.723968";"Geschwindigkeit (GPS)";"13.0435120582581";"km/h"
"44665.726968";"Durchschnittsgeschwindigkeit (GPS)";"2.67412632686419";"km/h"
"44665.726968";"Geschwindigkeit (GPS)";"13.0435120582581";"km/h"
"44665.902968";"Berechneter Kraftstoffmengenfluss";"3.11148546519862";"L/h"
"44665.902968";"Durchschnittsverbrauch";"72.3865542179596";"L/100km"
"44665.902968";"Durchschnittsverbrauch (gesamt)";"6.41427507978439";"L/100km"
"44665.902968";"Kraftstoffkosten";"0.0167537849103769";"€"
"44665.902968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44665.902968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"6.58494982847305";"kW"
"44665.902968";"Motordrehzahl";"907";"rpm"
"44665.902968";"verbrauchte Kraftstoffmenge";"0.0125968307596818";"L"
"44665.902968";"verbrauchte Kraftstoffmenge (gesamt)";"2.4758802631835";"L"
"44666.126968";"Abs. Drosselklappenstellung";"5.49019607843137";"%"
"44666.126968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44666.439968";"Absolutdruck Einlasskanal";"34";"kPa"
"44666.439968";"Berechneter Boost";"-0.67325";"bar"
"44666.582968";"Durchschnittsgeschwindigkeit (GPS)";"2.99439542553006";"km/h"
"44666.582968";"Geschwindigkeit (GPS)";"12.2633153915405";"km/h"
"44666.591968";"Durchschnittsgeschwindigkeit (GPS)";"2.99772400374762";"km/h"
"44666.591968";"Geschwindigkeit (GPS)";"12.2633153915405";"km/h"
"44666.854968";"Berechneter momentaner Kraftstoffverbrauch";"28.2862315018057";"L/100km"
"44666.854968";"Durchschnittsgeschwindigkeit";"3.54173715999692";"km/h"
"44666.854968";"Geschwindigkeit";"11";"km/h"
"44666.854968";"zurückgelegte Strecke";"0.0209852895";"km"
"44666.854968";"zurückgelegte Strecke (gesamt)";"38.6031166977778";"km"
"44667.079968";"Berechneter Kraftstoffmengenfluss";"1.06450469197213";"L/h"
"44667.079968";"Durchschnittsverbrauch";"61.6845555805447";"L/100km"
"44667.079968";"Durchschnittsverbrauch (gesamt)";"6.41458080800955";"L/100km"
"44667.079968";"Kraftstoffkosten";"0.0172164278119364";"€"
"44667.079968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44667.079968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"2.25284998667451";"kW"
"44667.079968";"Motordrehzahl";"721";"rpm"
"44667.079968";"verbrauchte Kraftstoffmenge";"0.0129446825653657";"L"
"44667.079968";"verbrauchte Kraftstoffmenge (gesamt)";"2.47622811498919";"L"
"44667.276968";"Abs. Drosselklappenstellung";"7.05882352941176";"%"
"44667.276968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44667.471968";"Absolutdruck Einlasskanal";"39";"kPa"
"44667.471968";"Berechneter Boost";"-0.62325";"bar"
"44667.599968";"Durchschnittsgeschwindigkeit (GPS)";"3.21939681895631";"km/h"
"44667.599968";"Durchschnittsgeschwindigkeit (GPS)";"3.21959455276586";"km/h"
"44667.599968";"Geschwindigkeit (GPS)";"8.86184349060059";"km/h"
"44667.599968";"Geschwindigkeit (GPS)";"8.86184349060059";"km/h"
"44667.859968";"Kühlmitteltemperatur";"45";"℃"
"44668.051968";"Berechneter momentaner Kraftstoffverbrauch";"21.2900938394426";"L/100km"
"44668.051968";"Durchschnittsgeschwindigkeit";"3.61919366381537";"km/h"
"44668.051968";"Geschwindigkeit";"5";"km/h"
"44668.051968";"zurückgelegte Strecke";"0.0226471501944444";"km"
"44668.051968";"zurückgelegte Strecke (gesamt)";"38.6047785584723";"km"
"44668.266968";"Berechneter Kraftstoffmengenfluss";"3.85403576954";"L/h"
"44668.266968";"Durchschnittsverbrauch";"62.7736923255773";"L/100km"
"44668.266968";"Durchschnittsverbrauch (gesamt)";"6.41759900540519";"L/100km"
"44668.266968";"Kraftstoffkosten";"0.0189078816701507";"€"
"44668.266968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44668.266968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"8.15643603784001";"kW"
"44668.266968";"Motordrehzahl";"2124";"rpm"
"44668.266968";"verbrauchte Kraftstoffmenge";"0.0142164523835719";"L"
"44668.266968";"verbrauchte Kraftstoffmenge (gesamt)";"2.47749988480739";"L"
"44668.465968";"Abs. Drosselklappenstellung";"17.6470588235294";"%"
"44668.465968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44668.622968";"Durchschnittsgeschwindigkeit (GPS)";"3.35516859754651";"km/h"
"44668.622968";"Geschwindigkeit (GPS)";"6.88887877464294";"km/h"
"44668.651968";"Durchschnittsgeschwindigkeit (GPS)";"3.35886828497477";"km/h"
"44668.651968";"Geschwindigkeit (GPS)";"6.88887877464294";"km/h"
"44668.701968";"Absolutdruck Einlasskanal";"56";"kPa"
"44668.701968";"Berechneter Boost";"-0.45325";"bar"
"44669.085968";"Berechneter momentaner Kraftstoffverbrauch";"77.0807153908";"L/100km"
"44669.085968";"Durchschnittsgeschwindigkeit";"3.679828091177";"km/h"
"44669.085968";"Fahrzeugbeschleunigung";"-0.419587097763878";"m_sec2"
"44669.085968";"Geschwindigkeit";"5";"km/h"
"44669.085968";"zurückgelegte Strecke";"0.0240841913055556";"km"
"44669.085968";"zurückgelegte Strecke (gesamt)";"38.6062155995834";"km"
"44669.332968";"Berechneter Kraftstoffmengenfluss";"4.09578536945465";"L/h"
"44669.332968";"Durchschnittsverbrauch";"64.0591906972569";"L/100km"
"44669.332968";"Durchschnittsverbrauch (gesamt)";"6.42049869940344";"L/100km"
"44669.332968";"Kraftstoffkosten";"0.0205194235883029";"€"
"44669.332968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44669.332968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"8.66805950653257";"kW"
"44669.332968";"Motordrehzahl";"1572";"rpm"
"44669.332968";"verbrauchte Kraftstoffmenge";"0.015428138036318";"L"
"44669.332968";"verbrauchte Kraftstoffmenge (gesamt)";"2.47871157046014";"L"
"44669.587968";"Durchschnittsgeschwindigkeit (GPS)";"3.48150932807858";"km/h"
"44669.587968";"Geschwindigkeit (GPS)";"7.1112922668457";"km/h"
"44669.590968";"Abs. Drosselklappenstellung";"16.8627450980392";"%"
"44669.590968";"Durchschnittsgeschwindigkeit (GPS)";"3.4818277955113";"km/h"
"44669.590968";"Geschwindigkeit (GPS)";"7.1112922668457";"km/h"
"44669.590968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44669.791968";"Absolutdruck Einlasskanal";"70";"kPa"
"44669.791968";"Berechneter Boost";"-0.31325";"bar"
"44670.212968";"Kühlmitteltemperatur";"45";"℃"
"44670.435968";"Berechneter momentaner Kraftstoffverbrauch";"37.2344124495877";"L/100km"
"44670.435968";"Durchschnittsgeschwindigkeit";"4.07643958174388";"km/h"
"44670.435968";"Geschwindigkeit";"11";"km/h"
"44670.435968";"zurückgelegte Strecke";"0.0282083106944444";"km"
"44670.435968";"zurückgelegte Strecke (gesamt)";"38.6103397189723";"km"
"44670.542968";"Durchschnittsgeschwindigkeit (GPS)";"3.6441906582468";"km/h"
"44670.542968";"Geschwindigkeit (GPS)";"8.52730464935303";"km/h"
"44670.543968";"Durchschnittsgeschwindigkeit (GPS)";"3.64442032715123";"km/h"
"44670.543968";"Geschwindigkeit (GPS)";"8.52730464935303";"km/h"
"44670.615968";"Berechneter Kraftstoffmengenfluss";"6.3964078129842";"L/h"
"44670.615968";"Durchschnittsverbrauch";"62.7798737368936";"L/100km"
"44670.615968";"Durchschnittsverbrauch (gesamt)";"6.42572065493119";"L/100km"
"44670.615968";"Kraftstoffkosten";"0.0235531586435862";"€"
"44670.615968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44670.615968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"13.5369504380009";"kW"
"44670.615968";"Motordrehzahl";"1964";"rpm"
"44670.615968";"verbrauchte Kraftstoffmenge";"0.0177091418372829";"L"
"44670.615968";"verbrauchte Kraftstoffmenge (gesamt)";"2.4809925742611";"L"
"44670.800968";"Abs. Drosselklappenstellung";"23.1372549019608";"%"
"44670.800968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44671.005968";"Absolutdruck Einlasskanal";"75";"kPa"
"44671.005968";"Berechneter Boost";"-0.26325";"bar"
"44671.482968";"Berechneter momentaner Kraftstoffverbrauch";"39.9775488311513";"L/100km"
"44671.482968";"Durchschnittsgeschwindigkeit";"4.5575619983132";"km/h"
"44671.482968";"Geschwindigkeit";"16";"km/h"
"44671.482968";"zurückgelegte Strecke";"0.0328636778055556";"km"
"44671.482968";"zurückgelegte Strecke (gesamt)";"38.6149950860834";"km"
"44671.551968";"Durchschnittsgeschwindigkeit (GPS)";"3.93840771524683";"km/h"
"44671.551968";"Geschwindigkeit (GPS)";"12.5708467483521";"km/h"
"44671.554968";"Durchschnittsgeschwindigkeit (GPS)";"3.93929896157386";"km/h"
"44671.554968";"Geschwindigkeit (GPS)";"12.5708467483521";"km/h"
"44671.738968";"Berechneter Kraftstoffmengenfluss";"5.87973550600726";"L/h"
"44671.738968";"Durchschnittsverbrauch";"59.4654727303347";"L/100km"
"44671.738968";"Durchschnittsverbrauch (gesamt)";"6.42969387475661";"L/100km"
"44671.738968";"Kraftstoffkosten";"0.0259915800136514";"€"
"44671.738968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44671.738968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"12.4434980477333";"kW"
"44671.738968";"Motordrehzahl";"1685";"rpm"
"44671.738968";"verbrauchte Kraftstoffmenge";"0.0195425413636477";"L"
"44671.738968";"verbrauchte Kraftstoffmenge (gesamt)";"2.48282597378747";"L"
"44671.991968";"Abs. Drosselklappenstellung";"5.88235294117647";"%"
"44671.991968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44672.186968";"Absolutdruck Einlasskanal";"34";"kPa"
"44672.186968";"Berechneter Boost";"-0.67325";"bar"
"44672.536968";"Durchschnittsgeschwindigkeit (GPS)";"4.27221974843735";"km/h"
"44672.536968";"Geschwindigkeit (GPS)";"14.6570543289185";"km/h"
"44672.538968";"Durchschnittsgeschwindigkeit (GPS)";"4.27291666244172";"km/h"
"44672.538968";"Geschwindigkeit (GPS)";"14.6570543289185";"km/h"
"44672.610968";"Kühlmitteltemperatur";"45";"℃"
"44672.910968";"Berechneter momentaner Kraftstoffverbrauch";"39.1982367067151";"L/100km"
"44672.910968";"Durchschnittsgeschwindigkeit";"5.10170718815361";"km/h"
"44672.910968";"Geschwindigkeit";"15";"km/h"
"44672.910968";"zurückgelegte Strecke";"0.0388097582222222";"km"
"44672.910968";"zurückgelegte Strecke (gesamt)";"38.6209411665";"km"
"44673.105968";"Berechneter Kraftstoffmengenfluss";"1.93939382656702";"L/h"
"44673.105968";"Durchschnittsverbrauch";"52.2523898581643";"L/100km"
"44673.105968";"Durchschnittsverbrauch (gesamt)";"6.43061091620253";"L/100km"
"44673.105968";"Kraftstoffkosten";"0.0269711048051511";"€"
"44673.105968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44673.105968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"4.10440967455361";"kW"
"44673.105968";"Motordrehzahl";"1226";"rpm"
"44673.105968";"verbrauchte Kraftstoffmenge";"0.0202790261692865";"L"
"44673.105968";"verbrauchte Kraftstoffmenge (gesamt)";"2.48356245859311";"L"
"44673.347968";"Abs. Drosselklappenstellung";"27.4509803921569";"%"
"44673.347968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44673.597968";"Absolutdruck Einlasskanal";"90";"kPa"
"44673.597968";"Berechneter Boost";"-0.11325";"bar"
"44673.669968";"Durchschnittsgeschwindigkeit (GPS)";"4.67116002787085";"km/h"
"44673.669968";"Geschwindigkeit (GPS)";"15.795092010498";"km/h"
"44673.676968";"Durchschnittsgeschwindigkeit (GPS)";"4.67375942299616";"km/h"
"44673.676968";"Geschwindigkeit (GPS)";"15.795092010498";"km/h"
"44674.033968";"Berechneter momentaner Kraftstoffverbrauch";"11.408198979806";"L/100km"
"44674.033968";"Durchschnittsgeschwindigkeit";"5.57049449451232";"km/h"
"44674.033968";"Geschwindigkeit";"17";"km/h"
"44674.033968";"zurückgelegte Strecke";"0.0441139839444444";"km"
"44674.033968";"zurückgelegte Strecke (gesamt)";"38.6262453922223";"km"
"44674.316968";"Berechneter Kraftstoffmengenfluss";"6.44851704160322";"L/h"
"44674.316968";"Durchschnittsverbrauch";"50.8883739221801";"L/100km"
"44674.316968";"Durchschnittsverbrauch (gesamt)";"6.43534544008765";"L/100km"
"44674.316968";"Kraftstoffkosten";"0.0298570225051538";"€"
"44674.316968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44674.316968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"13.6472310933003";"kW"
"44674.316968";"Motordrehzahl";"1540";"rpm"
"44674.316968";"verbrauchte Kraftstoffmenge";"0.0224488891016194";"L"
"44674.316968";"verbrauchte Kraftstoffmenge (gesamt)";"2.48573232152544";"L"
"44674.506968";"Abs. Drosselklappenstellung";"31.3725490196078";"%"
"44674.506968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44674.606968";"Durchschnittsgeschwindigkeit (GPS)";"5.02346980663409";"km/h"
"44674.606968";"Geschwindigkeit (GPS)";"17.338011932373";"km/h"
"44674.620968";"Durchschnittsgeschwindigkeit (GPS)";"5.02857263156889";"km/h"
"44674.620968";"Geschwindigkeit (GPS)";"17.338011932373";"km/h"
"44674.698968";"Absolutdruck Einlasskanal";"89";"kPa"
"44674.698968";"Berechneter Boost";"-0.12325";"bar"
"44675.251968";"Kühlmitteltemperatur";"45";"℃"
"44675.452968";"Berechneter momentaner Kraftstoffverbrauch";"29.3114410981965";"L/100km"
"44675.452968";"Durchschnittsgeschwindigkeit";"6.34951725439525";"km/h"
"44675.452968";"Geschwindigkeit";"22";"km/h"
"44675.452968";"zurückgelegte Strecke";"0.052786145";"km"
"44675.452968";"zurückgelegte Strecke (gesamt)";"38.6349175532778";"km"
"44675.651968";"Berechneter Kraftstoffmengenfluss";"7.8965487579511";"L/h"
"44675.651968";"Durchschnittsverbrauch";"48.0744228936981";"L/100km"
"44675.651968";"Durchschnittsverbrauch (gesamt)";"6.4414789123557";"L/100km"
"44675.651968";"Kraftstoffkosten";"0.0337509239868523";"€"
"44675.651968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44675.651968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"16.7117532673031";"kW"
"44675.651968";"Motordrehzahl";"1907";"rpm"
"44675.651968";"verbrauchte Kraftstoffmenge";"0.0253766345765807";"L"
"44675.651968";"verbrauchte Kraftstoffmenge (gesamt)";"2.4886600670004";"L"
"44675.666968";"Durchschnittsgeschwindigkeit (GPS)";"5.47634860546416";"km/h"
"44675.666968";"Geschwindigkeit (GPS)";"19.8870923995972";"km/h"
"44675.668968";"Durchschnittsgeschwindigkeit (GPS)";"5.47696993947747";"km/h"
"44675.668968";"Geschwindigkeit (GPS)";"19.8870923995972";"km/h"
"44675.913968";"Abs. Drosselklappenstellung";"21.5686274509804";"%"
"44675.913968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44676.125968";"Absolutdruck Einlasskanal";"74";"kPa"
"44676.125968";"Berechneter Boost";"-0.27325";"bar"
"44676.534968";"Berechneter momentaner Kraftstoffverbrauch";"30.371341376735";"L/100km"
"44676.534968";"Durchschnittsgeschwindigkeit";"7.03544180980931";"km/h"
"44676.534968";"Geschwindigkeit";"26";"km/h"
"44676.534968";"zurückgelegte Strecke";"0.0606039795555555";"km"
"44676.534968";"zurückgelegte Strecke (gesamt)";"38.6427353878334";"km"
"44676.671968";"Durchschnittsgeschwindigkeit (GPS)";"5.94336167700437";"km/h"
"44676.671968";"Geschwindigkeit (GPS)";"22.0863063812256";"km/h"
"44676.672968";"Durchschnittsgeschwindigkeit (GPS)";"5.94385105614933";"km/h"
"44676.672968";"Geschwindigkeit (GPS)";"22.0863063812256";"km/h"
"44676.800968";"Berechneter Kraftstoffmengenfluss";"7.27147064500782";"L/h"
"44676.800968";"Durchschnittsverbrauch";"45.7014280384024";"L/100km"
"44676.800968";"Durchschnittsverbrauch (gesamt)";"6.44618009446892";"L/100km"
"44676.800968";"Kraftstoffkosten";"0.0368368558596371";"€"
"44676.800968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44676.800968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"15.3888777280644";"kW"
"44676.800968";"Motordrehzahl";"2112";"rpm"
"44676.800968";"verbrauchte Kraftstoffmenge";"0.0276968841049903";"L"
"44676.800968";"verbrauchte Kraftstoffmenge (gesamt)";"2.49098031652881";"L"
"44676.984968";"Abs. Drosselklappenstellung";"21.1764705882353";"%"
"44676.984968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44677.181968";"Absolutdruck Einlasskanal";"71";"kPa"
"44677.181968";"Berechneter Boost";"-0.30325";"bar"
"44677.540968";"Durchschnittsgeschwindigkeit (GPS)";"6.38658291522378";"km/h"
"44677.540968";"Geschwindigkeit (GPS)";"24.6055297851563";"km/h"
"44677.545968";"Durchschnittsgeschwindigkeit (GPS)";"6.3892641355491";"km/h"
"44677.545968";"Geschwindigkeit (GPS)";"24.6055297851563";"km/h"
"44677.624968";"Kühlmitteltemperatur";"45";"℃"
"44677.836968";"Berechneter momentaner Kraftstoffverbrauch";"25.9695380178851";"L/100km"
"44677.836968";"Durchschnittsgeschwindigkeit";"7.88006986505811";"km/h"
"44677.836968";"Fahrzeugbeschleunigung";"0.732983311474305";"m_sec2"
"44677.836968";"Geschwindigkeit";"28";"km/h"
"44677.836968";"zurückgelegte Strecke";"0.0707292656666667";"km"
"44677.836968";"zurückgelegte Strecke (gesamt)";"38.6528606739445";"km"
"44678.029968";"Berechneter Kraftstoffmengenfluss";"7.54155463798406";"L/h"
"44678.029968";"Durchschnittsverbrauch";"42.7986871447677";"L/100km"
"44678.029968";"Durchschnittsverbrauch (gesamt)";"6.4511515734647";"L/100km"
"44678.029968";"Kraftstoffkosten";"0.0402606921861828";"€"
"44678.029968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44678.029968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"15.960466303076";"kW"
"44678.029968";"Motordrehzahl";"2283";"rpm"
"44678.029968";"verbrauchte Kraftstoffmenge";"0.0302711971324682";"L"
"44678.029968";"verbrauchte Kraftstoffmenge (gesamt)";"2.49355462955629";"L"
"44678.286968";"Abs. Drosselklappenstellung";"20.3921568627451";"%"
"44678.286968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44678.500968";"Absolutdruck Einlasskanal";"67";"kPa"
"44678.500968";"Berechneter Boost";"-0.34325";"bar"
"44678.540968";"Durchschnittsgeschwindigkeit (GPS)";"6.95552740168705";"km/h"
"44678.540968";"Geschwindigkeit (GPS)";"27.780558013916";"km/h"
"44678.543968";"Durchschnittsgeschwindigkeit (GPS)";"6.95717086645671";"km/h"
"44678.543968";"Geschwindigkeit (GPS)";"27.780558013916";"km/h"
"44678.870968";"Berechneter momentaner Kraftstoffverbrauch";"25.1385154599469";"L/100km"
"44678.870968";"Durchschnittsgeschwindigkeit";"8.56594535732811";"km/h"
"44678.870968";"Fahrzeugbeschleunigung";"0.746465356765584";"m_sec2"
"44678.870968";"Geschwindigkeit";"30";"km/h"
"44678.870968";"zurückgelegte Strecke";"0.0793457748333333";"km"
"44678.870968";"zurückgelegte Strecke (gesamt)";"38.6614771831111";"km"
"44679.148968";"Berechneter Kraftstoffmengenfluss";"5.62663353842919";"L/h"
"44679.148968";"Durchschnittsverbrauch";"40.3557622015983";"L/100km"
"44679.148968";"Durchschnittsverbrauch (gesamt)";"6.45423870591945";"L/100km"
"44679.148968";"Kraftstoffkosten";"0.042587387637645";"€"
"44679.148968";"Kraftstoffkosten (gesamt)";"3.28";"€"
"44679.148968";"Momentane Motorleistung (basierend auf dem Kraftstoffverbrauch)";"11.9078491505648";"kW"
"44679.148968";"Motordrehzahl";"1805";"rpm"
"44679.148968";"verbrauchte Kraftstoffmenge";"0.0320205922087556";"L"
"44679.148968";"verbrauchte Kraftstoffmenge (gesamt)";"2.49530402463258";"L"
"44679.329968";"Abs. Drosselklappenstellung";"6.27450980392157";"%"
"44679.329968";"Verbrauchsoptimierung (basierend auf Status des Kraftstoffsystems und Gasstellung)";"1";""
"44679.517968";"Absolutdruck Einlasskanal";"21";"kPa"
"44679.517968";"Berechneter Boost";"-0.80325";"bar"
"44679.536968";"Durchschnittsgeschwindigkeit (GPS)";"7.51877720071418";"km/h"
"44679.536968";"Geschwindigkeit (GPS)";"28.793803024292";"km/h"
"44679.538968";"Durchschnittsgeschwindigkeit (GPS)";"7.5201730770451";"km/h"
"44679.538968";"Geschwindigkeit (GPS)";"28.793803024292";"km/h"
"44679.994968";"Kühlmitteltemperatur";"46";"℃"
"44680.208968";"Berechneter momentaner Kraftstoffverbrauch";"20.8393834756637";"L/100km"
